trip_id,start_time,end_time,has_shape,color
B20161106SUN_121800_E..N72R,73080,76230,True,2850AD
B20161106SUN_128100_E..S69R,76860,79710,True,2850AD
B20161106SUN_133850_E..N72R,80310,83400,True,2850AD
B20161106SUN_007350_E..S04R,4410,7860,True,2850AD
B20161106SUN_014850_E..N05R,8910,12540,True,2850AD
B20161106SUN_023350_E..S04R,14010,17460,True,2850AD
B20161106SUN_030850_E..N05R,18510,22020,True,2850AD
B20161106SUN_039350_E..S69R,23610,26430,True,2850AD
B20161106SUN_046550_E..N72R,27930,31080,True,2850AD
B20161106SUN_053450_E..S69R,32070,34920,True,2850AD
B20161106SUN_059550_E..N72R,35730,38820,True,2850AD
B20161106SUN_066400_E..S69R,39840,42870,True,2850AD
B20161106SUN_072800_E..N72R,43680,46830,True,2850AD
B20161106SUN_079400_E..S69R,47640,50670,True,2850AD
B20161106SUN_085800_E..N72R,51480,54630,True,2850AD
B20161106SUN_092400_E..S69R,55440,58470,True,2850AD
B20161106SUN_098800_E..N72R,59280,62430,True,2850AD
B20161106SUN_105400_E..S69R,63240,66270,True,2850AD
B20161106SUN_111800_E..N72R,67080,70230,True,2850AD
B20161106SUN_118700_E..S69R,71220,74220,True,2850AD
B20161106SUN_124800_E..N72R,74880,77970,True,2850AD
B20161106SUN_130950_E..S69R,78570,81420,True,2850AD
B20161106SUN_136700_E..N72R,82020,85110,True,2850AD
B20161106SUN_143350_E..S04R,86010,2940,True,2850AD
B20161106SUN_150850_E..N05R,4110,7740,True,2850AD
B20161106SUN_009350_E..S04R,5610,9060,True,2850AD
B20161106SUN_016850_E..N05R,10110,13740,True,2850AD
B20161106SUN_025350_E..S04R,15210,18660,True,2850AD
B20161106SUN_032850_E..N05R,19710,23220,True,2850AD
B20161106SUN_041350_E..S69R,24810,27930,True,2850AD
B20161106SUN_048300_E..N72R,28980,32010,True,2850AD
B20161106SUN_054450_E..S69R,32670,35580,True,2850AD
B20161106SUN_060700_E..N72R,36420,39450,True,2850AD
B20161106SUN_067400_E..S69R,40440,43470,True,2850AD
B20161106SUN_073800_E..N72R,44280,47430,True,2850AD
B20161106SUN_080400_E..S69R,48240,51270,True,2850AD
B20161106SUN_086800_E..N72R,52080,55230,True,2850AD
B20161106SUN_093400_E..S69R,56040,59070,True,2850AD
B20161106SUN_099800_E..N72R,59880,63030,True,2850AD
B20161106SUN_106400_E..S69R,63840,66870,True,2850AD
B20161106SUN_112800_E..N72R,67680,70830,True,2850AD
B20161106SUN_119700_E..S69R,71820,74820,True,2850AD
B20161106SUN_125800_E..N72R,75480,78570,True,2850AD
B20161106SUN_132450_E..S69R,79470,82350,True,2850AD
B20161106SUN_138250_E..N72R,82950,86100,True,2850AD
B20161106SUN_011350_E..S04R,6810,10260,True,2850AD
B20161106SUN_018850_E..N05R,11310,14940,True,2850AD
B20161106SUN_027350_E..S04R,16410,19860,True,2850AD
B20161106SUN_034850_E..N05R,20910,24420,True,2850AD
B20161106SUN_043350_E..S69R,26010,29130,True,2850AD
B20161106SUN_049700_E..N72R,29820,32850,True,2850AD
B20161106SUN_056400_E..S69R,33840,36630,True,2850AD
B20161106SUN_062950_E..N72R,37770,40800,True,2850AD
B20161106SUN_069400_E..S69R,41640,44670,True,2850AD
B20161106SUN_075800_E..N72R,45480,48630,True,2850AD
B20161106SUN_082400_E..S69R,49440,52470,True,2850AD
B20161106SUN_088800_E..N72R,53280,56430,True,2850AD
B20161106SUN_095400_E..S69R,57240,60270,True,2850AD
B20161106SUN_101800_E..N72R,61080,64230,True,2850AD
B20161106SUN_108400_E..S69R,65040,68130,True,2850AD
B20161106SUN_114800_E..N72R,68880,72030,True,2850AD
B20161106SUN_013350_E..S04R,8010,11460,True,2850AD
B20161106SUN_020850_E..N05R,12510,16140,True,2850AD
B20161106SUN_029350_E..S04R,17610,21060,True,2850AD
B20161106SUN_036850_E..N72R,22110,25230,True,2850AD
B20161106SUN_045050_E..S69R,27030,29940,True,2850AD
B20161106SUN_051100_E..N72R,30660,33690,True,2850AD
B20161106SUN_057400_E..S69R,34440,37350,True,2850AD
B20161106SUN_063800_E..N72R,38280,41430,True,2850AD
B20161106SUN_070400_E..S69R,42240,45270,True,2850AD
B20161106SUN_076800_E..N72R,46080,49230,True,2850AD
B20161106SUN_083400_E..S69R,50040,53070,True,2850AD
B20161106SUN_089800_E..N72R,53880,57030,True,2850AD
B20161106SUN_096400_E..S69R,57840,60870,True,2850AD
B20161106SUN_102800_E..N72R,61680,64830,True,2850AD
B20161106SUN_109400_E..S69R,65640,68670,True,2850AD
B20161106SUN_115800_E..N72R,69480,72630,True,2850AD
B20161106SUN_122100_E..S69R,73260,76080,True,2850AD
B20161106SUN_127850_E..N72R,76710,79830,True,2850AD
B20161106SUN_134900_E..S04R,80940,84150,True,2850AD
B20161106SUN_141250_E..N72R,84750,1500,True,2850AD
B20161106SUN_015350_E..S04R,9210,12660,True,2850AD
B20161106SUN_022850_E..N05R,13710,17340,True,2850AD
B20161106SUN_031350_E..S69R,18810,21900,True,2850AD
B20161106SUN_038850_E..N72R,23310,26430,True,2850AD
B20161106SUN_046650_E..S69R,27990,30750,True,2850AD
B20161106SUN_052350_E..N72R,31410,34620,True,2850AD
B20161106SUN_059400_E..S69R,35640,38490,True,2850AD
B20161106SUN_065800_E..N72R,39480,42630,True,2850AD
B20161106SUN_072400_E..S69R,43440,46470,True,2850AD
B20161106SUN_078800_E..N72R,47280,50430,True,2850AD
B20161106SUN_085400_E..S69R,51240,54270,True,2850AD
B20161106SUN_091800_E..N72R,55080,58230,True,2850AD
B20161106SUN_098400_E..S69R,59040,62070,True,2850AD
B20161106SUN_104800_E..N72R,62880,66030,True,2850AD
B20161106SUN_111450_E..S69R,66870,69900,True,2850AD
B20161106SUN_117800_E..N72R,70680,73830,True,2850AD
B20161106SUN_124500_E..S69R,74700,77520,True,2850AD
B20161106SUN_130250_E..N72R,78150,81240,True,2850AD
B20161106SUN_136400_E..S04R,81840,85080,True,2850AD
B20161106SUN_142850_E..N05R,85710,2850,True,2850AD
B20161106SUN_050250_E..S69R,30150,32910,True,2850AD
B20161106SUN_055950_E..N72R,33570,36600,True,2850AD
B20161106SUN_062400_E..S69R,37440,40470,True,2850AD
B20161106SUN_068800_E..N72R,41280,44430,True,2850AD
B20161106SUN_075400_E..S69R,45240,48270,True,2850AD
B20161106SUN_081800_E..N72R,49080,52230,True,2850AD
B20161106SUN_088400_E..S69R,53040,56070,True,2850AD
B20161106SUN_094800_E..N72R,56880,60030,True,2850AD
B20161106SUN_101400_E..S69R,60840,63870,True,2850AD
B20161106SUN_107800_E..N72R,64680,67830,True,2850AD
B20161106SUN_114450_E..S69R,68670,71730,True,2850AD
B20161106SUN_120800_E..N72R,72480,75630,True,2850AD
B20161106SUN_052450_E..S69R,31470,34230,True,2850AD
B20161106SUN_058300_E..N72R,34980,38010,True,2850AD
B20161106SUN_064400_E..S69R,38640,41670,True,2850AD
B20161106SUN_070800_E..N72R,42480,45630,True,2850AD
B20161106SUN_077400_E..S69R,46440,49470,True,2850AD
B20161106SUN_083800_E..N72R,50280,53430,True,2850AD
B20161106SUN_090400_E..S69R,54240,57270,True,2850AD
B20161106SUN_096800_E..N72R,58080,61230,True,2850AD
B20161106SUN_103400_E..S69R,62040,65070,True,2850AD
B20161106SUN_109800_E..N72R,65880,69030,True,2850AD
B20161106SUN_116450_E..S69R,69870,72870,True,2850AD
B20161106SUN_122800_E..N72R,73680,76830,True,2850AD
B20161106SUN_129450_E..S69R,77670,80520,True,2850AD
B20161106SUN_135200_E..N72R,81120,84210,True,2850AD
B20161106SUN_141350_E..S04R,84810,1770,True,2850AD
B20161106SUN_148850_E..N05R,2910,6540,True,2850AD
B20161106SUN_055450_E..S69R,33270,36060,True,2850AD
B20161106SUN_061800_E..N72R,37080,40110,True,2850AD
B20161106SUN_068400_E..S69R,41040,44070,True,2850AD
B20161106SUN_074800_E..N72R,44880,48030,True,2850AD
B20161106SUN_081400_E..S69R,48840,51870,True,2850AD
B20161106SUN_087800_E..N72R,52680,55830,True,2850AD
B20161106SUN_094400_E..S69R,56640,59670,True,2850AD
B20161106SUN_100800_E..N72R,60480,63630,True,2850AD
B20161106SUN_107400_E..S69R,64440,67470,True,2850AD
B20161106SUN_113800_E..N72R,68280,71430,True,2850AD
B20161106SUN_120900_E..S69R,72540,75480,True,2850AD
B20161106SUN_126800_E..N72R,76080,79230,True,2850AD
B20161106SUN_133950_E..S69R,80370,83250,True,2850AD
B20161106SUN_139750_E..N72R,83850,600,True,2850AD
B20161106SUN_058400_E..S69R,35040,37950,True,2850AD
B20161106SUN_064800_E..N72R,38880,42030,True,2850AD
B20161106SUN_071400_E..S69R,42840,45870,True,2850AD
B20161106SUN_077800_E..N72R,46680,49830,True,2850AD
B20161106SUN_084400_E..S69R,50640,53670,True,2850AD
B20161106SUN_090800_E..N72R,54480,57630,True,2850AD
B20161106SUN_097400_E..S69R,58440,61470,True,2850AD
B20161106SUN_103800_E..N72R,62280,65430,True,2850AD
B20161106SUN_110450_E..S69R,66270,69300,True,2850AD
B20161106SUN_116800_E..N72R,70080,73230,True,2850AD
B20161106SUN_123300_E..S69R,73980,76830,True,2850AD
B20161106SUN_129050_E..N72R,77430,80550,True,2850AD
B20161106SUN_065400_E..S69R,39240,42270,True,2850AD
B20161106SUN_071800_E..N72R,43080,46230,True,2850AD
B20161106SUN_078400_E..S69R,47040,50070,True,2850AD
B20161106SUN_084800_E..N72R,50880,54030,True,2850AD
B20161106SUN_091400_E..S69R,54840,57870,True,2850AD
B20161106SUN_097800_E..N72R,58680,61830,True,2850AD
B20161106SUN_104400_E..S69R,62640,65670,True,2850AD
B20161106SUN_110800_E..N72R,66480,69630,True,2850AD
B20161106SUN_117450_E..S69R,70470,73470,True,2850AD
B20161106SUN_123800_E..N72R,74280,77490,True,2850AD
B20161106WKD_012900_F..S69R,7740,13800,True,FF6319
B20161106WKD_024050_F..N69R,14430,19980,True,FF6319
B20161106WKD_036150_F..S69R,21690,27210,True,FF6319
B20161106WKD_046350_F..N69R,27810,33720,True,FF6319
B20161106WKD_057950_F..S69R,34770,40320,True,FF6319
B20161106WKD_068400_F..N69R,41040,47040,True,FF6319
B20161106WKD_080250_F..S69R,48150,53970,True,FF6319
B20161106WKD_091450_F..N69R,54870,60660,True,FF6319
B20161106WKD_102600_F..S69R,61560,67320,True,FF6319
B20161106WKD_113200_F..N69R,67920,73500,True,FF6319
B20161106WKD_014900_F..S69R,8940,15000,True,FF6319
B20161106WKD_026050_F..N69R,15630,21180,True,FF6319
B20161106WKD_037450_F..S69R,22470,28020,True,FF6319
B20161106WKD_048250_F..N69R,28950,34980,True,FF6319
B20161106WKD_059750_F..S69R,35850,41580,True,FF6319
B20161106WKD_070600_F..N69R,42360,48390,True,FF6319
B20161106WKD_082600_F..S69R,49560,55290,True,FF6319
B20161106WKD_093750_F..N69R,56250,62220,True,FF6319
B20161106WKD_105250_F..S69R,63150,68700,True,FF6319
B20161106WKD_116050_F..N69R,69630,75270,True,FF6319
B20161106WKD_127350_F..S69R,76410,81960,True,FF6319
B20161106WKD_138250_F..N69R,82950,2130,True,FF6319
B20161106WKD_016900_F..S69R,10140,16200,True,FF6319
B20161106WKD_029350_F..N69R,17610,23220,True,FF6319
B20161106WKD_039800_F..S68R,23880,28860,True,FF6319
B20161106WKD_048800_F..N68R,29280,34740,True,FF6319
B20161106WKD_059150_F..S69R,35490,41160,True,FF6319
B20161106WKD_069800_F..N69R,41880,47940,True,FF6319
B20161106WKD_081700_F..S69R,49020,54990,True,FF6319
B20161106WKD_092800_F..N69R,55680,61590,True,FF6319
B20161106WKD_104150_F..S69R,62490,68340,True,FF6319
B20161106WKD_115500_F..N69R,69300,74940,True,FF6319
B20161106WKD_006900_F..S69R,4140,10200,True,FF6319
B20161106WKD_018050_F..N69R,10830,16740,True,FF6319
B20161106WKD_030250_F..S69R,18150,23760,True,FF6319
B20161106WKD_040850_F..N69R,24510,30060,True,FF6319
B20161106WKD_051200_F..S68R,30720,35880,True,FF6319
B20161106WKD_010900_F..S69R,6540,12600,True,FF6319
B20161106WKD_022050_F..N69R,13230,19140,True,FF6319
B20161106WKD_034050_F..S69R,20430,25800,True,FF6319
B20161106WKD_044350_F..N69R,26610,32280,True,FF6319
B20161106WKD_054950_F..S69R,32970,38550,True,FF6319
B20161106WKD_065500_F..N69R,39300,45240,True,FF6319
B20161106WKD_077250_F..S69R,46350,52200,True,FF6319
B20161106WKD_088450_F..N69R,53070,58860,True,FF6319
B20161106WKD_099700_F..S69R,59820,65430,True,FF6319
B20161106WKD_110100_F..N69R,66060,71700,True,FF6319
B20161106WKD_120850_F..S68R,72510,77310,True,FF6319
B20161106WKD_097800_F..N68R,58680,64230,True,FF6319
B20161106WKD_108600_F..S69R,65160,70860,True,FF6319
B20161106WKD_119100_F..N69R,71460,77070,True,FF6319
B20161106WKD_095850_F..N68R,57510,62880,True,FF6319
B20161106WKD_106300_F..S69R,63780,69420,True,FF6319
B20161106WKD_116700_F..N69R,70020,75630,True,FF6319
B20161106WKD_008900_F..S69R,5340,11400,True,FF6319
B20161106WKD_020050_F..N69R,12030,17940,True,FF6319
B20161106WKD_031650_F..S69R,18990,24390,True,FF6319
B20161106WKD_041750_F..N69R,25050,30690,True,FF6319
B20161106WKD_052350_F..S69R,31410,37140,True,FF6319
B20161106WKD_063150_F..N69R,37890,43920,True,FF6319
B20161106WKD_075000_F..S69R,45000,50850,True,FF6319
B20161106WKD_086150_F..N69R,51690,57420,True,FF6319
B20161106WKD_097050_F..S68R,58230,63240,True,FF6319
B20161106WKD_106150_F..N68R,63690,69030,True,FF6319
B20161106WKD_116700_F..S69R,70020,75660,True,FF6319
B20161106WKD_127150_F..N69R,76290,81990,True,FF6319
B20161106WKD_138500_F..S69R,83100,2220,True,FF6319
B20161106WKD_020900_F..S69R,12540,18600,True,FF6319
B20161106WKD_033100_F..N69R,19860,25140,True,FF6319
B20161106WKD_043050_F..S69R,25830,31620,True,FF6319
B20161106WKD_053600_F..N69R,32160,38190,True,FF6319
B20161106WKD_065250_F..S69R,39150,45120,True,FF6319
B20161106WKD_076550_F..N69R,45930,51990,True,FF6319
B20161106WKD_088500_F..S69R,53100,58890,True,FF6319
B20161106WKD_099150_F..N69R,59490,65670,True,FF6319
B20161106WKD_111200_F..S69R,66720,72300,True,FF6319
B20161106WKD_121500_F..N69R,72900,78540,True,FF6319
B20161106WKD_132350_F..S69R,79410,85020,True,FF6319
B20161106WKD_143300_F..N69R,85980,5070,True,FF6319
B20161106WKD_018900_F..S69R,11340,17400,True,FF6319
B20161106WKD_030750_F..N69R,18450,23640,True,FF6319
B20161106WKD_040850_F..S68R,24510,29640,True,FF6319
B20161106WKD_050100_F..N68R,30060,35490,True,FF6319
B20161106WKD_060950_F..S69R,36570,42480,True,FF6319
B20161106WKD_072100_F..N69R,43260,49320,True,FF6319
B20161106WKD_084000_F..S69R,50400,56370,True,FF6319
B20161106WKD_095150_F..N69R,57090,63180,True,FF6319
B20161106WKD_106800_F..S68R,64080,68910,True,FF6319
B20161106WKD_115750_F..N68R,69450,74550,True,FF6319
B20161106WKD_126350_F..S69R,75810,81420,True,FF6319
B20161106WKD_137050_F..N69R,82230,1440,True,FF6319
B20161106WKD_094300_F..N68R,56580,61890,True,FF6319
B20161106WKD_104700_F..S68R,62820,67740,True,FF6319
B20161106WKD_113600_F..N68R,68160,73200,True,FF6319
B20161106WKD_123700_F..S69R,74220,79770,True,FF6319
B20161106WKD_134550_F..N69R,80730,150,True,FF6319
B20161106WKD_046950_F..S68R,28170,33540,True,FF6319
B20161106WKD_048150_F..S69R,28890,34950,True,FF6319
B20161106WKD_059600_F..N69R,35760,41580,True,FF6319
B20161106WKD_071250_F..S69R,42750,48780,True,FF6319
B20161106WKD_082550_F..N69R,49530,55530,True,FF6319
B20161106WKD_093750_F..S69R,56250,61800,True,FF6319
B20161106WKD_103700_F..N69R,62220,68190,True,FF6319
B20161106WKD_115450_F..S69R,69270,74730,True,FF6319
B20161106WKD_125900_F..N69R,75540,81150,True,FF6319
B20161106WKD_041300_F..S69R,24780,30510,True,FF6319
B20161106WKD_051850_F..N69R,31110,37200,True,FF6319
B20161106WKD_063750_F..S69R,38250,44280,True,FF6319
B20161106WKD_075000_F..N69R,45000,51090,True,FF6319
B20161106WKD_087000_F..S69R,52200,58050,True,FF6319
B20161106WKD_097750_F..N69R,58650,64710,True,FF6319
B20161106WKD_035050_F..S69R,21030,26400,True,FF6319
B20161106WKD_045150_F..N69R,27090,32940,True,FF6319
B20161106WKD_056150_F..S68R,33690,38700,True,FF6319
B20161106WKD_096650_F..N68R,57990,63420,True,FF6319
B20161106WKD_107300_F..S69R,64380,69750,True,FF6319
B20161106WKD_117250_F..N69R,70350,75990,True,FF6319
B20161106WKD_128350_F..S69R,77010,82620,True,FF6319
B20161106WKD_139500_F..N69R,83700,2820,True,FF6319
B20161106WKD_042650_F..S68R,25590,30720,True,FF6319
B20161106WKD_052250_F..N68R,31350,36870,True,FF6319
B20161106WKD_045750_F..S69R,27450,33540,True,FF6319
B20161106WKD_057200_F..N69R,34320,40170,True,FF6319
B20161106WKD_069000_F..S69R,41400,47400,True,FF6319
B20161106WKD_080350_F..N69R,48210,54240,True,FF6319
B20161106WKD_092200_F..S68R,55320,60300,True,FF6319
B20161106WKD_101400_F..N68R,60840,66390,True,FF6319
B20161106WKD_112200_F..S68R,67320,72180,True,FF6319
B20161106WKD_000900_F..S69R,540,6600,True,FF6319
B20161106WKD_012050_F..N69R,7230,13140,True,FF6319
B20161106WKD_024900_F..S69R,14940,21000,True,FF6319
B20161106WKD_036250_F..N69R,21750,27090,True,FF6319
B20161106WKD_046150_F..S68R,27690,33120,True,FF6319
B20161106WKD_042250_F..S69R,25350,31170,True,FF6319
B20161106WKD_052950_F..N69R,31770,37830,True,FF6319
B20161106WKD_047750_F..S68R,28650,34020,True,FF6319
B20161106WKD_002900_F..S69R,1740,7800,True,FF6319
B20161106WKD_014050_F..N69R,8430,14340,True,FF6319
B20161106WKD_026900_F..S69R,16140,22200,True,FF6319
B20161106WKD_038500_F..N69R,23100,28650,True,FF6319
B20161106WKD_048950_F..S69R,29370,35340,True,FF6319
B20161106WKD_060150_F..N69R,36090,42060,True,FF6319
B20161106WKD_072000_F..S69R,43200,49200,True,FF6319
B20161106WKD_083300_F..N69R,49980,55830,True,FF6319
B20161106WKD_094550_F..S69R,56730,62220,True,FF6319
B20161106WKD_104700_F..N69R,62820,68760,True,FF6319
B20161106WKD_116050_F..S69R,69630,75240,True,FF6319
B20161106WKD_126600_F..N69R,75960,81570,True,FF6319
B20161106WKD_137450_F..S69R,82470,1650,True,FF6319
B20161106WKD_148150_F..N69R,2490,8340,True,FF6319
B20161106WKD_044550_F..S69R,26730,32730,True,FF6319
B20161106WKD_055650_F..N69R,33390,39270,True,FF6319
B20161106WKD_067500_F..S69R,40500,46530,True,FF6319
B20161106WKD_078800_F..N69R,47280,53340,True,FF6319
B20161106WKD_090700_F..S69R,54420,60030,True,FF6319
B20161106WKD_101000_F..N69R,60600,66630,True,FF6319
B20161106WKD_112750_F..S69R,67650,73080,True,FF6319
B20161106WKD_122900_F..N69R,73740,79320,True,FF6319
B20161106WKD_134250_F..S69R,80550,86220,True,FF6319
B20161106WKD_043400_F..S69R,26040,31890,True,FF6319
B20161106WKD_054300_F..N69R,32580,38550,True,FF6319
B20161106WKD_066000_F..S69R,39600,45570,True,FF6319
B20161106WKD_077350_F..N69R,46410,52440,True,FF6319
B20161106WKD_089100_F..S69R,53460,59340,True,FF6319
B20161106WKD_100150_F..N69R,60090,66150,True,FF6319
B20161106WKD_111700_F..S69R,67020,72630,True,FF6319
B20161106WKD_122150_F..N69R,73290,78900,True,FF6319
B20161106WKD_133350_F..S69R,80010,85620,True,FF6319
B20161106WKD_144500_F..N69R,300,6270,True,FF6319
B20161106WKD_046550_F..S69R,27930,33960,True,FF6319
B20161106WKD_058050_F..N69R,34830,40650,True,FF6319
B20161106WKD_069750_F..S69R,41850,47880,True,FF6319
B20161106WKD_081100_F..N69R,48660,54720,True,FF6319
B20161106WKD_092750_F..S69R,55650,61140,True,FF6319
B20161106WKD_102700_F..N69R,61620,67650,True,FF6319
B20161106WKD_114250_F..S69R,68550,73980,True,FF6319
B20161106WKD_124350_F..N69R,74610,80220,True,FF6319
B20161106WKD_004900_F..S69R,2940,9000,True,FF6319
B20161106WKD_016050_F..N69R,9630,15540,True,FF6319
B20161106WKD_028900_F..S69R,17340,23040,True,FF6319
B20161106WKD_039600_F..N69R,23760,29370,True,FF6319
B20161106WKD_050150_F..S68R,30090,35370,True,FF6319
B20161106WKD_043750_F..S68R,26250,31530,True,FF6319
B20161106WKD_053350_F..N68R,32010,37470,True,FF6319
B20161106WKD_064500_F..S69R,38700,44730,True,FF6319
B20161106WKD_075750_F..N69R,45450,51540,True,FF6319
B20161106WKD_087750_F..S69R,52650,58470,True,FF6319
B20161106WKD_098450_F..N69R,59070,65190,True,FF6319
B20161106WKD_110200_F..S69R,66120,71580,True,FF6319
B20161106WKD_120300_F..N69R,72180,77790,True,FF6319
B20161106WKD_131350_F..S69R,78810,84420,True,FF6319
B20161106WKD_142100_F..N69R,85260,4350,True,FF6319
B20161106WKD_036700_F..S69R,22020,27600,True,FF6319
B20161106WKD_047250_F..N69R,28350,34500,True,FF6319
B20161106WKD_058550_F..S69R,35130,40740,True,FF6319
B20161106WKD_069100_F..N69R,41460,47520,True,FF6319
B20161106WKD_081000_F..S69R,48600,54390,True,FF6319
B20161106WKD_091950_F..N69R,55170,60960,True,FF6319
B20161106WKD_103200_F..S68R,61920,66960,True,FF6319
B20161106WKD_112450_F..N68R,67470,72600,True,FF6319
B20161106WKD_122800_F..S69R,73680,79470,True,FF6319
B20161106WKD_133450_F..N69R,80070,85890,True,FF6319
B20161106WKD_044950_F..S68R,26970,32340,True,FF6319
B20161106WKD_093300_F..N68R,55980,61290,True,FF6319
B20161106WKD_103650_F..S69R,62190,67920,True,FF6319
B20161106WKD_114300_F..N69R,68580,74130,True,FF6319
B20161106WKD_125350_F..S69R,75210,80850,True,FF6319
B20161106WKD_135850_F..N69R,81510,780,True,FF6319
B20161106WKD_039300_F..S69R,23580,29130,True,FF6319
B20161106WKD_049650_F..N69R,29790,35850,True,FF6319
B20161106WKD_061550_F..S69R,36930,42960,True,FF6319
B20161106WKD_072850_F..N69R,43710,49740,True,FF6319
B20161106WKD_084700_F..S69R,50820,56730,True,FF6319
B20161106WKD_096000_F..N69R,57600,63720,True,FF6319
B20161106WKD_107800_F..S69R,64680,70140,True,FF6319
B20161106WKD_117850_F..N69R,70710,76320,True,FF6319
B20161106WKD_091750_F..N68R,55050,60300,True,FF6319
B20161106WKD_102150_F..S68R,61290,66420,True,FF6319
B20161106WKD_111400_F..N68R,66840,72000,True,FF6319
B20161106WKD_121450_F..S69R,72870,78450,True,FF6319
B20161106WKD_132250_F..N69R,79350,85050,True,FF6319
B20161106WKD_143500_F..S69R,86100,5400,True,FF6319
B20161106WKD_154150_F..N69R,6090,11940,True,FF6319
B20161106WKD_085900_F..N68R,51540,56700,True,FF6319
B20161106WKD_096250_F..S68R,57750,62640,True,FF6319
B20161106WKD_105050_F..N68R,63030,68400,True,FF6319
B20161106WKD_035500_F..S69R,21300,26760,True,FF6319
B20161106WKD_045650_F..N69R,27390,33300,True,FF6319
B20161106WKD_056750_F..S69R,34050,39540,True,FF6319
B20161106WKD_066950_F..N69R,40170,46140,True,FF6319
B20161106WKD_078750_F..S69R,47250,53190,True,FF6319
B20161106WKD_089750_F..N69R,53850,59430,True,FF6319
B20161106WKD_100700_F..S69R,60420,66000,True,FF6319
B20161106WKD_111100_F..N69R,66660,72300,True,FF6319
B20161106WKD_122050_F..S69R,73230,78870,True,FF6319
B20161106WKD_038100_F..S69R,22860,28470,True,FF6319
B20161106WKD_048750_F..N69R,29250,35340,True,FF6319
B20161106WKD_060350_F..S69R,36210,42000,True,FF6319
B20161106WKD_071400_F..N69R,42840,48840,True,FF6319
B20161106WKD_083250_F..S69R,49950,55800,True,FF6319
B20161106WKD_094350_F..N69R,56610,62550,True,FF6319
B20161106WKD_105750_F..S68R,63450,68310,True,FF6319
B20161106WKD_114600_F..N68R,68760,73800,True,FF6319
B20161106WKD_124500_F..S69R,74700,80250,True,FF6319
B20161106WKD_135150_F..N69R,81090,450,True,FF6319
B20161106WKD_032850_F..S69R,19710,25170,True,FF6319
B20161106WKD_043750_F..N69R,26250,31950,True,FF6319
B20161106WKD_054450_F..S68R,32670,37680,True,FF6319
B20161106WKD_035250_F..N69R,21150,26460,True,FF6319
B20161106WKD_045350_F..S69R,27210,33120,True,FF6319
B20161106WKD_056400_F..N69R,33840,39810,True,FF6319
B20161106WKD_068250_F..S69R,40950,46980,True,FF6319
B20161106WKD_079600_F..N69R,47760,53790,True,FF6319
B20161106WKD_091500_F..S69R,54900,60450,True,FF6319
B20161106WKD_101750_F..N69R,61050,67110,True,FF6319
B20161106WKD_113250_F..S69R,67950,73440,True,FF6319
B20161106WKD_123650_F..N69R,74190,79860,True,FF6319
B20161106WKD_135350_F..S69R,81210,420,True,FF6319
B20161106WKD_146150_F..N69R,1290,7140,True,FF6319
B20161106WKD_037150_F..N69R,22290,27690,True,FF6319
B20161106WKD_047350_F..S69R,28410,34530,True,FF6319
B20161106WKD_058650_F..N69R,35190,41010,True,FF6319
B20161106WKD_070500_F..S69R,42300,48330,True,FF6319
B20161106WKD_081800_F..N69R,49080,55140,True,FF6319
B20161106WKD_093300_F..S68R,55980,60960,True,FF6319
B20161106WKD_102300_F..N68R,61380,66870,True,FF6319
B20161106WKD_098700_F..S69R,59220,64860,True,FF6319
B20161106WKD_109200_F..N69R,65520,71100,True,FF6319
B20161106WKD_101700_F..S69R,61020,66600,True,FF6319
B20161106WKD_112000_F..N69R,67200,72900,True,FF6319
B20161106WKD_038450_F..N75R,23070,28320,True,FF6319
B20161106WKD_048550_F..S68R,29130,34500,True,FF6319
B20161106WKD_040750_F..N75R,24450,29640,True,FF6319
B20161106WKD_050700_F..S69R,30420,36360,True,FF6319
B20161106WKD_061700_F..N69R,37020,42960,True,FF6319
B20161106WKD_073500_F..S69R,44100,50100,True,FF6319
B20161106WKD_084550_F..N69R,50730,56460,True,FF6319
B20161106WKD_095550_F..S69R,57330,63000,True,FF6319
B20161106WKD_105800_F..N69R,63480,69330,True,FF6319
B20161106WKD_117250_F..S68R,70350,75150,True,FF6319
B20161106WKD_039600_F..N75R,23760,29010,True,FF6319
B20161106WKD_049750_F..S69R,29850,35880,True,FF6319
B20161106WKD_060900_F..N69R,36540,42300,True,FF6319
B20161106WKD_072750_F..S69R,43650,49650,True,FF6319
B20161106WKD_083850_F..N69R,50310,56190,True,FF6319
B20161106WKD_095150_F..S68R,57090,61980,True,FF6319
B20161106WKD_104050_F..N68R,62430,67920,True,FF6319
B20161106WKD_114850_F..S69R,68910,74310,True,FF6319
B20161106WKD_125150_F..N69R,75090,80700,True,FF6319
B20161106WKD_136350_F..S69R,81810,1020,True,FF6319
B20161106WKD_027950_F..N69R,16770,22380,True,FF6319
B20161106WKD_038700_F..S04X001,23220,27480,False,FF6319
B20161106WKD_048100_F..N04X001,28860,33540,False,FF6319
B20161106WKD_057350_F..S69R,34410,39900,True,FF6319
B20161106WKD_067700_F..N69R,40620,46590,True,FF6319
B20161106WKD_079500_F..S69R,47700,53610,True,FF6319
B20161106WKD_090450_F..N69R,54270,59880,True,FF6319
B20161106WKD_101200_F..S68R,60720,65820,True,FF6319
B20161106WKD_110500_F..N68R,66300,71400,True,FF6319
B20161106WKD_120250_F..S69R,72150,77730,True,FF6319
B20161106WKD_131150_F..N69R,78690,84330,True,FF6319
